gene_callers_id	source	accession	function	e_value
1398	prodigal	WP_001043863.1	HU family DNA-binding protein	0
1398	GENBANK_LOCUS_TAG	SAUSA300_RS07430	SAUSA300_RS07430	0
1399	prodigal	WP_000161738.1	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	0
1399	GENBANK_LOCUS_TAG	SAUSA300_RS07435	SAUSA300_RS07435	0
1400	prodigal	WP_000165536.1	ribosome biogenesis GTPase Der (der)	0
1400	GENBANK_LOCUS_TAG	SAUSA300_RS07440	SAUSA300_RS07440	0
1401	prodigal	WP_000133954.1	30S ribosomal protein S1 (rpsA)	0
1401	GENBANK_LOCUS_TAG	SAUSA300_RS07445	SAUSA300_RS07445	0
1402	GENBANK_LOCUS_TAG	SAUSA300_RS07450	SAUSA300_RS07450	0
1403	GENBANK_LOCUS_TAG	SAUSA300_RS07460	SAUSA300_RS07460	0
1404	prodigal	WP_000644391.1	(d)CMP kinase (cmk)	0
1404	GENBANK_LOCUS_TAG	SAUSA300_RS07465	SAUSA300_RS07465	0
1405	prodigal	WP_000681756.1	asparaginase	0
1405	GENBANK_LOCUS_TAG	SAUSA300_RS07470	SAUSA300_RS07470	0
1406	prodigal	WP_001174260.1	bacillithiol disulfide reductase YpdA (ypdA)	0
1406	GENBANK_LOCUS_TAG	SAUSA300_RS07475	SAUSA300_RS07475	0
1407	GENBANK_LOCUS_TAG	SAUSA300_RS07480	SAUSA300_RS07480	0
1408	prodigal	WP_000069282.1	elastin-binding protein EbpS (ebpS)	0
1408	GENBANK_LOCUS_TAG	SAUSA300_RS07485	SAUSA300_RS07485	0
1409	prodigal	WP_000902119.1	RecQ family ATP-dependent DNA helicase	0
1409	GENBANK_LOCUS_TAG	SAUSA300_RS07490	SAUSA300_RS07490	0
1410	prodigal	WP_001163801.1	helix-turn-helix domain-containing protein	0
1410	GENBANK_LOCUS_TAG	SAUSA300_RS07495	SAUSA300_RS07495	0
1411	prodigal	WP_001151997.1	ferredoxin	0
1411	GENBANK_LOCUS_TAG	SAUSA300_RS07500	SAUSA300_RS07500	0
1412	prodigal	WP_001186912.1	ECF transporter S component	0
1412	GENBANK_LOCUS_TAG	SAUSA300_RS07505	SAUSA300_RS07505	0
1413	GENBANK_LOCUS_TAG	SAUSA300_RS07510	SAUSA300_RS07510	0
1414	prodigal	WP_000913219.1	DUF1672 domain-containing protein	0
1414	GENBANK_LOCUS_TAG	SAUSA300_RS07515	SAUSA300_RS07515	0
1415	prodigal	WP_000472936.1	DUF1672 domain-containing protein	0
1415	GENBANK_LOCUS_TAG	SAUSA300_RS07525	SAUSA300_RS07525	0
1416	prodigal	WP_000476873.1	DUF1672 domain-containing protein	0
1416	GENBANK_LOCUS_TAG	SAUSA300_RS07530	SAUSA300_RS07530	0
1417	GENBANK_LOCUS_TAG	SAUSA300_RS07535	SAUSA300_RS07535	0
1418	prodigal	WP_024937002.1	Panton-Valentine bi-component leukocidin subunit F (lukF-PV)	0
1418	GENBANK_LOCUS_TAG	SAUSA300_RS07540	SAUSA300_RS07540	0
1419	prodigal	WP_000239545.1	Panton-Valentine bi-component leukocidin subunit S (lukS-PV)	0
1419	GENBANK_LOCUS_TAG	SAUSA300_RS07545	SAUSA300_RS07545	0
1420	prodigal	WP_000909220.1	N-acetylmuramoyl-L-alanine amidase	0
1420	GENBANK_LOCUS_TAG	SAUSA300_RS07550	SAUSA300_RS07550	0
1421	prodigal	WP_000339146.1	phage holin	0
1421	GENBANK_LOCUS_TAG	SAUSA300_RS07555	SAUSA300_RS07555	0
1422	prodigal	WP_000466784.1	DUF2951 domain-containing protein	0
1422	GENBANK_LOCUS_TAG	SAUSA300_RS07560	SAUSA300_RS07560	0
1423	prodigal	WP_000916020.1	XkdX family protein	0
1423	GENBANK_LOCUS_TAG	SAUSA300_RS07565	SAUSA300_RS07565	0
1424	prodigal	WP_001166599.1	DUF2977 domain-containing protein	0
1424	GENBANK_LOCUS_TAG	SAUSA300_RS07570	SAUSA300_RS07570	0
1425	prodigal	WP_000067127.1	BppU family phage baseplate upper protein	0
1425	GENBANK_LOCUS_TAG	SAUSA300_RS07575	SAUSA300_RS07575	0
1426	prodigal	WP_000429558.1	minor structural protein	0
1426	GENBANK_LOCUS_TAG	SAUSA300_RS07580	SAUSA300_RS07580	0
1427	GENBANK_LOCUS_TAG	SAUSA300_RS07585	SAUSA300_RS07585	0
1428	prodigal	WP_000384474.1	prophage endopeptidase tail family protein	0
1428	GENBANK_LOCUS_TAG	SAUSA300_RS07590	SAUSA300_RS07590	0
1429	prodigal	WP_001190533.1	phage tail family protein	0
1429	GENBANK_LOCUS_TAG	SAUSA300_RS07595	SAUSA300_RS07595	0
1430	prodigal	WP_001003408.1	phage tail tape measure protein	0
1430	GENBANK_LOCUS_TAG	SAUSA300_RS07600	SAUSA300_RS07600	0
1431	GENBANK_LOCUS_TAG	SAUSA300_RS07605	SAUSA300_RS07605	0
1432	prodigal	WP_000589167.1	phage tail assembly chaperone G (gpG)	0
1432	GENBANK_LOCUS_TAG	SAUSA300_RS07610	SAUSA300_RS07610	0
1433	prodigal	WP_000169127.1	Ig-like domain-containing protein	0
1433	GENBANK_LOCUS_TAG	SAUSA300_RS07615	SAUSA300_RS07615	0
1434	prodigal	WP_000807536.1	major tail protein	0
1434	GENBANK_LOCUS_TAG	SAUSA300_RS07620	SAUSA300_RS07620	0
1435	prodigal	WP_001023806.1	DUF3168 domain-containing protein	0
1435	GENBANK_LOCUS_TAG	SAUSA300_RS07625	SAUSA300_RS07625	0
1436	GENBANK_LOCUS_TAG	SAUSA300_RS07630	SAUSA300_RS07630	0
1437	GENBANK_LOCUS_TAG	SAUSA300_RS07635	SAUSA300_RS07635	0
1438	prodigal	WP_000050973.1	head-tail connector protein	0
1438	GENBANK_LOCUS_TAG	SAUSA300_RS07640	SAUSA300_RS07640	0
1439	prodigal	WP_001142734.1	phage major capsid protein	0
1439	GENBANK_LOCUS_TAG	SAUSA300_RS07645	SAUSA300_RS07645	0
1440	prodigal	WP_000061866.1	head maturation protease, ClpP-related	0
1440	GENBANK_LOCUS_TAG	SAUSA300_RS07650	SAUSA300_RS07650	0
1441	prodigal	WP_001100664.1	phage portal protein	0
1441	GENBANK_LOCUS_TAG	SAUSA300_RS07655	SAUSA300_RS07655	0
1442	prodigal	WP_000153540.1	terminase large subunit	0
1442	GENBANK_LOCUS_TAG	SAUSA300_RS07660	SAUSA300_RS07660	0
1443	prodigal	WP_000778933.1	P27 family phage terminase small subunit	0
1443	GENBANK_LOCUS_TAG	SAUSA300_RS07665	SAUSA300_RS07665	0
1444	prodigal	WP_000160686.1	HNH endonuclease	0
1444	GENBANK_LOCUS_TAG	SAUSA300_RS07670	SAUSA300_RS07670	0
1445	prodigal	WP_000528512.1	transcriptional regulator	0
1445	GENBANK_LOCUS_TAG	SAUSA300_RS07675	SAUSA300_RS07675	0
1446	prodigal	WP_001801648.1	SNF2-related protein	0
1446	GENBANK_LOCUS_TAG	SAUSA300_RS07680	SAUSA300_RS07680	0
1447	prodigal	WP_001548892.1	VRR-NUC domain-containing protein	0
1447	GENBANK_LOCUS_TAG	SAUSA300_RS07685	SAUSA300_RS07685	0
1448	GENBANK_LOCUS_TAG	SAUSA300_RS07690	SAUSA300_RS07690	0
1449	prodigal	WP_000884870.1	VapE domain-containing protein	0
1449	GENBANK_LOCUS_TAG	SAUSA300_RS07695	SAUSA300_RS07695	0
1450	prodigal	WP_000265252.1	DUF1514 family protein	0
1450	GENBANK_LOCUS_TAG	SAUSA300_RS07700	SAUSA300_RS07700	0
1451	prodigal	WP_000595263.1	transcriptional activator RinB (rinB)	0
1451	GENBANK_LOCUS_TAG	SAUSA300_RS07705	SAUSA300_RS07705	0
1452	GENBANK_LOCUS_TAG	SAUSA300_RS07710	SAUSA300_RS07710	0
1453	prodigal	WP_000608275.1	DUF7366 family protein	0
1453	GENBANK_LOCUS_TAG	SAUSA300_RS07715	SAUSA300_RS07715	0
1454	GENBANK_LOCUS_TAG	SAUSA300_RS07720	SAUSA300_RS07720	0
1455	prodigal	WP_000195794.1	DUF1381 domain-containing protein	0
1455	GENBANK_LOCUS_TAG	SAUSA300_RS07725	SAUSA300_RS07725	0
1456	prodigal	WP_000185671.1	dUTPase	0
1456	GENBANK_LOCUS_TAG	SAUSA300_RS07730	SAUSA300_RS07730	0
1457	prodigal	WP_001065039.1	type II toxin-antitoxin system toxin HigB	0
1457	GENBANK_LOCUS_TAG	SAUSA300_RS07735	SAUSA300_RS07735	0
1458	prodigal	WP_000132194.1	SAV1978 family virulence-associated passenger protein	0
1458	GENBANK_LOCUS_TAG	SAUSA300_RS07740	SAUSA300_RS07740	0
1459	GENBANK_LOCUS_TAG	SAUSA300_RS07745	SAUSA300_RS07745	0
1460	prodigal	WP_000022728.1	DUF3310 domain-containing protein	0
1460	GENBANK_LOCUS_TAG	SAUSA300_RS07750	SAUSA300_RS07750	0
1461	prodigal	WP_000113974.1	SA1788 family PVL leukocidin-associated protein	0
1461	GENBANK_LOCUS_TAG	SAUSA300_RS07755	SAUSA300_RS07755	0
1462	prodigal	WP_001164629.1	DUF3113 family protein	0
1462	GENBANK_LOCUS_TAG	SAUSA300_RS07760	SAUSA300_RS07760	0
1463	prodigal	WP_001801657.1	DNA polymerase	0
1463	GENBANK_LOCUS_TAG	SAUSA300_RS07765	SAUSA300_RS07765	0
1464	prodigal	WP_000645048.1	DUF2815 family protein	0
1464	GENBANK_LOCUS_TAG	SAUSA300_RS07770	SAUSA300_RS07770	0
1465	prodigal	WP_000762552.1	DUF2800 domain-containing protein	0
1465	GENBANK_LOCUS_TAG	SAUSA300_RS07775	SAUSA300_RS07775	0
1466	GENBANK_LOCUS_TAG	SAUSA300_RS07780	SAUSA300_RS07780	0
1467	prodigal	WP_000291481.1	DUF1108 family protein	0
1467	GENBANK_LOCUS_TAG	SAUSA300_RS07785	SAUSA300_RS07785	0
1468	prodigal	WP_000163431.1	DUF2482 family protein	0
1468	GENBANK_LOCUS_TAG	SAUSA300_RS07790	SAUSA300_RS07790	0
1469	GENBANK_LOCUS_TAG	SAUSA300_RS07795	SAUSA300_RS07795	0
1470	prodigal	WP_223200572.1	DUF1270 family protein	0
1470	GENBANK_LOCUS_TAG	SAUSA300_RS07800	SAUSA300_RS07800	0
1471	prodigal	WP_001124198.1	helix-turn-helix domain-containing protein	0
1471	GENBANK_LOCUS_TAG	SAUSA300_RS07805	SAUSA300_RS07805	0
1472	GENBANK_LOCUS_TAG	SAUSA300_RS07810	SAUSA300_RS07810	0
1473	GENBANK_LOCUS_TAG	SAUSA300_RS07815	SAUSA300_RS07815	0
1474	GENBANK_LOCUS_TAG	SAUSA300_RS15875	SAUSA300_RS15875	0
1475	prodigal	WP_001115060.1	helix-turn-helix transcriptional regulator	0
1475	GENBANK_LOCUS_TAG	SAUSA300_RS07820	SAUSA300_RS07820	0
1476	prodigal	WP_000429766.1	helix-turn-helix domain-containing protein	0
1476	GENBANK_LOCUS_TAG	SAUSA300_RS07825	SAUSA300_RS07825	0
1477	prodigal	WP_000525001.1	ImmA/IrrE family metallo-endopeptidase	0
1477	GENBANK_LOCUS_TAG	SAUSA300_RS07830	SAUSA300_RS07830	0
1478	GENBANK_LOCUS_TAG	SAUSA300_RS07835	SAUSA300_RS07835	0
1479	GENBANK_LOCUS_TAG	SAUSA300_RS07840	SAUSA300_RS07840	0
1480	GENBANK_LOCUS_TAG	SAUSA300_RS07845	SAUSA300_RS07845	0
1481	GENBANK_LOCUS_TAG	SAUSA300_RS07850	SAUSA300_RS07850	0
1482	prodigal	WP_000264751.1	tyrosine-type recombinase/integrase	0
1482	GENBANK_LOCUS_TAG	SAUSA300_RS07855	SAUSA300_RS07855	0
1483	prodigal	WP_001548912.1	DUF1672 domain-containing protein	0
1483	GENBANK_LOCUS_TAG	SAUSA300_RS07865	SAUSA300_RS07865	0
1484	prodigal	WP_000987769.1	two-component system sensor histidine kinase SrrB (srrB)	0
1484	GENBANK_LOCUS_TAG	SAUSA300_RS07870	SAUSA300_RS07870	0
1485	prodigal	WP_000064078.1	two-component system response regulator SrrA (srrA)	0
1485	GENBANK_LOCUS_TAG	SAUSA300_RS07875	SAUSA300_RS07875	0
1486	prodigal	WP_000159577.1	pseudouridine synthase	0
1486	GENBANK_LOCUS_TAG	SAUSA300_RS07880	SAUSA300_RS07880	0
1487	prodigal	WP_000368653.1	SMC-Scp complex subunit ScpB (scpB)	0
1487	GENBANK_LOCUS_TAG	SAUSA300_RS07885	SAUSA300_RS07885	0
1488	prodigal	WP_000273371.1	segregation and condensation protein A	0
1488	GENBANK_LOCUS_TAG	SAUSA300_RS07890	SAUSA300_RS07890	0
1489	prodigal	WP_001183429.1	DUF309 domain-containing protein	0
1489	GENBANK_LOCUS_TAG	SAUSA300_RS07895	SAUSA300_RS07895	0
1490	prodigal	WP_000447733.1	site-specific tyrosine recombinase XerD (xerD)	0
1490	GENBANK_LOCUS_TAG	SAUSA300_RS07900	SAUSA300_RS07900	0
1491	prodigal	WP_000392691.1	Fur family transcriptional regulator	0
1491	GENBANK_LOCUS_TAG	SAUSA300_RS07905	SAUSA300_RS07905	0
1492	prodigal	WP_000365246.1	NUDIX hydrolase	0
1492	GENBANK_LOCUS_TAG	SAUSA300_RS07910	SAUSA300_RS07910	0
1493	prodigal	WP_001171351.1	aldo/keto reductase	0
1493	GENBANK_LOCUS_TAG	SAUSA300_RS07915	SAUSA300_RS07915	0
1494	GENBANK_LOCUS_TAG	SAUSA300_RS07920	SAUSA300_RS07920	0
1495	prodigal	WP_000678232.1	SDR family NAD(P)-dependent oxidoreductase	0
1495	GENBANK_LOCUS_TAG	SAUSA300_RS07925	SAUSA300_RS07925	0
1496	prodigal	WP_000779748.1	pyrroline-5-carboxylate reductase (proC)	0
1496	GENBANK_LOCUS_TAG	SAUSA300_RS07930	SAUSA300_RS07930	0
1497	prodigal	WP_000454064.1	ribonuclease Z (rnz)	0
1497	GENBANK_LOCUS_TAG	SAUSA300_RS07935	SAUSA300_RS07935	0
1498	prodigal	WP_000105070.1	glucose-6-phosphate dehydrogenase (zwf)	0
1498	GENBANK_LOCUS_TAG	SAUSA300_RS07940	SAUSA300_RS07940	0
1499	prodigal	WP_000382585.1	AraC family transcriptional regulator	0
1499	GENBANK_LOCUS_TAG	SAUSA300_RS07945	SAUSA300_RS07945	0
1500	prodigal	WP_001041911.1	glycoside hydrolase family 13 protein	0
1500	GENBANK_LOCUS_TAG	SAUSA300_RS07950	SAUSA300_RS07950	0
1501	prodigal	WP_000256338.1	LacI family DNA-binding transcriptional regulator	0
1501	GENBANK_LOCUS_TAG	SAUSA300_RS07955	SAUSA300_RS07955	0
1502	GENBANK_LOCUS_TAG	SAUSA300_RS07960	SAUSA300_RS07960	0
1503	prodigal	WP_000413437.1	VOC family protein	0
1503	GENBANK_LOCUS_TAG	SAUSA300_RS07965	SAUSA300_RS07965	0
1504	prodigal	WP_000193707.1	NADP-dependent phosphogluconate dehydrogenase (gndA)	0
1504	GENBANK_LOCUS_TAG	SAUSA300_RS07970	SAUSA300_RS07970	0
1505	prodigal	WP_000606676.1	tripeptidase T	0
1505	GENBANK_LOCUS_TAG	SAUSA300_RS07975	SAUSA300_RS07975	0
1506	prodigal	WP_001789875.1	stressosome-associated protein Prli42 (prli42)	0
1506	GENBANK_LOCUS_TAG	SAUSA300_RS07980	SAUSA300_RS07980	0
1507	prodigal	WP_000916195.1	aromatic acid exporter family protein	0
1507	GENBANK_LOCUS_TAG	SAUSA300_RS07985	SAUSA300_RS07985	0
1508	prodigal	WP_000367419.1	bacilliredoxin BrxB (brxB)	0
1508	GENBANK_LOCUS_TAG	SAUSA300_RS07990	SAUSA300_RS07990	0
1509	prodigal	WP_000406842.1	dihydrolipoamide acetyltransferase family protein	0
1509	GENBANK_LOCUS_TAG	SAUSA300_RS07995	SAUSA300_RS07995	0
1510	prodigal	WP_001096642.1	alpha-ketoacid dehydrogenase subunit beta	0
1510	GENBANK_LOCUS_TAG	SAUSA300_RS08000	SAUSA300_RS08000	0
1511	prodigal	WP_000568353.1	thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha	0
1511	GENBANK_LOCUS_TAG	SAUSA300_RS08005	SAUSA300_RS08005	0
1512	prodigal	WP_001291535.1	dihydrolipoyl dehydrogenase (lpdA)	0
1512	GENBANK_LOCUS_TAG	SAUSA300_RS08010	SAUSA300_RS08010	0
1513	prodigal	WP_000942211.1	DNA repair protein RecN (recN)	0
1513	GENBANK_LOCUS_TAG	SAUSA300_RS08015	SAUSA300_RS08015	0
1514	prodigal	WP_001124985.1	transcriptional regulator AhrC/ArgR (ahrC)	0
1514	GENBANK_LOCUS_TAG	SAUSA300_RS08020	SAUSA300_RS08020	0
1515	prodigal	WP_000183378.1	polyprenyl synthetase family protein	0
1515	GENBANK_LOCUS_TAG	SAUSA300_RS08025	SAUSA300_RS08025	0
1516	prodigal	WP_000159865.1	exodeoxyribonuclease VII small subunit	0
1516	GENBANK_LOCUS_TAG	SAUSA300_RS08030	SAUSA300_RS08030	0
1517	prodigal	WP_001286928.1	exodeoxyribonuclease VII large subunit (xseA)	0
1517	GENBANK_LOCUS_TAG	SAUSA300_RS08035	SAUSA300_RS08035	0
1518	prodigal	WP_000087388.1	transcription antitermination factor NusB (nusB)	0
1518	GENBANK_LOCUS_TAG	SAUSA300_RS08040	SAUSA300_RS08040	0
1519	prodigal	WP_000241588.1	Asp23/Gls24 family envelope stress response protein	0
1519	GENBANK_LOCUS_TAG	SAUSA300_RS08045	SAUSA300_RS08045	0
1520	prodigal	WP_000756612.1	acetyl-CoA carboxylase biotin carboxylase subunit (accC)	0
1520	GENBANK_LOCUS_TAG	SAUSA300_RS08050	SAUSA300_RS08050	0
1521	prodigal	WP_001009516.1	acetyl-CoA carboxylase biotin carboxyl carrier protein (accB)	0
1521	GENBANK_LOCUS_TAG	SAUSA300_RS08055	SAUSA300_RS08055	0
1522	prodigal	WP_077442703.1	IS30 family transposase	0
1522	GENBANK_LOCUS_TAG	SAUSA300_RS08060	SAUSA300_RS08060	0
1523	prodigal	WP_000746375.1	transposase	0
1523	GENBANK_LOCUS_TAG	SAUSA300_RS08065	SAUSA300_RS08065	0
1524	prodigal	WP_001255379.1	cystatin-like fold lipoprotein	0
1524	GENBANK_LOCUS_TAG	SAUSA300_RS08070	SAUSA300_RS08070	0
1525	GENBANK_LOCUS_TAG	SAUSA300_RS08075	SAUSA300_RS08075	0
1526	prodigal	WP_000247465.1	CHAP domain-containing protein	0
1526	GENBANK_LOCUS_TAG	SAUSA300_RS08080	SAUSA300_RS08080	0
1527	prodigal	WP_000681154.1	CD3337/EF1877 family mobilome membrane protein	0
1527	GENBANK_LOCUS_TAG	SAUSA300_RS08085	SAUSA300_RS08085	0
1528	prodigal	WP_001251211.1	FtsK/SpoIIIE domain-containing protein	0
1528	GENBANK_LOCUS_TAG	SAUSA300_RS08090	SAUSA300_RS08090	0
1529	prodigal	WP_001049264.1	ATP-binding protein	0
1529	GENBANK_LOCUS_TAG	SAUSA300_RS08095	SAUSA300_RS08095	0
1530	prodigal	WP_000358144.1	TcpE family conjugal transfer membrane protein	0
1530	GENBANK_LOCUS_TAG	SAUSA300_RS08100	SAUSA300_RS08100	0
1531	prodigal	WP_000015639.1	TcpD family membrane protein	0
1531	GENBANK_LOCUS_TAG	SAUSA300_RS08105	SAUSA300_RS08105	0
1532	prodigal	WP_000692003.1	conjugal transfer protein	0
1532	GENBANK_LOCUS_TAG	SAUSA300_RS08110	SAUSA300_RS08110	0
1533	prodigal	WP_000172939.1	replication initiation factor domain-containing protein	0
1533	GENBANK_LOCUS_TAG	SAUSA300_RS08115	SAUSA300_RS08115	0
1534	GENBANK_LOCUS_TAG	SAUSA300_RS08120	SAUSA300_RS08120	0
1535	prodigal	WP_000805733.1	DUF961 family protein	0
1535	GENBANK_LOCUS_TAG	SAUSA300_RS08125	SAUSA300_RS08125	0
1536	GENBANK_LOCUS_TAG	SAUSA300_RS08130	SAUSA300_RS08130	0
1537	prodigal	WP_000626504.1	elongation factor P (efp)	0
1537	GENBANK_LOCUS_TAG	SAUSA300_RS08135	SAUSA300_RS08135	0
1538	prodigal	WP_000087107.1	M24 family metallopeptidase	0
1538	GENBANK_LOCUS_TAG	SAUSA300_RS08140	SAUSA300_RS08140	0
1539	GENBANK_LOCUS_TAG	SAUSA300_RS08145	SAUSA300_RS08145	0
1540	prodigal	WP_001244298.1	SA1362 family protein	0
1540	GENBANK_LOCUS_TAG	SAUSA300_RS08150	SAUSA300_RS08150	0
1541	prodigal	WP_000141108.1	lipoate--protein ligase family protein	0
1541	GENBANK_LOCUS_TAG	SAUSA300_RS08155	SAUSA300_RS08155	0
1542	prodigal	WP_001276571.1	rhodanese-like domain-containing protein	0
1542	GENBANK_LOCUS_TAG	SAUSA300_RS08160	SAUSA300_RS08160	0
1543	prodigal	WP_000202189.1	aminomethyl-transferring glycine dehydrogenase subunit GcvPB (gcvPB)	0
1543	GENBANK_LOCUS_TAG	SAUSA300_RS08165	SAUSA300_RS08165	0
1544	prodigal	WP_000019687.1	aminomethyl-transferring glycine dehydrogenase subunit GcvPA (gcvPA)	0
1544	GENBANK_LOCUS_TAG	SAUSA300_RS08170	SAUSA300_RS08170	0
1545	prodigal	WP_000093349.1	glycine cleavage system aminomethyltransferase GcvT (gcvT)	0
1545	GENBANK_LOCUS_TAG	SAUSA300_RS08175	SAUSA300_RS08175	0
1546	prodigal	WP_001015117.1	shikimate kinase	0
1546	GENBANK_LOCUS_TAG	SAUSA300_RS08180	SAUSA300_RS08180	0
1547	GENBANK_LOCUS_TAG	SAUSA300_RS08185	SAUSA300_RS08185	0
1548	prodigal	WP_001789864.1	competence type IV pilus minor pilin ComGF	0
1548	GENBANK_LOCUS_TAG	SAUSA300_RS08190	SAUSA300_RS08190	0
1549	GENBANK_LOCUS_TAG	SAUSA300_RS08195	SAUSA300_RS08195	0
1550	prodigal	WP_001791635.1	competence type IV pilus minor pilin ComGD (comGD)	0
1550	GENBANK_LOCUS_TAG	SAUSA300_RS08200	SAUSA300_RS08200	0
1551	prodigal	WP_000472256.1	competence type IV pilus major pilin ComGC (comGC)	0
1551	GENBANK_LOCUS_TAG	SAUSA300_RS08205	SAUSA300_RS08205	0
1552	prodigal	WP_000775708.1	competence type IV pilus assembly protein ComGB (comGB)	0
1552	GENBANK_LOCUS_TAG	SAUSA300_RS08210	SAUSA300_RS08210	0
1553	prodigal	WP_000697228.1	competence type IV pilus ATPase ComGA (comGA)	0
1553	GENBANK_LOCUS_TAG	SAUSA300_RS08215	SAUSA300_RS08215	0
1554	prodigal	WP_001223008.1	MBL fold metallo-hydrolase	0
1554	GENBANK_LOCUS_TAG	SAUSA300_RS08220	SAUSA300_RS08220	0
1555	prodigal	WP_001018871.1	MTH1187 family thiamine-binding protein	0
1555	GENBANK_LOCUS_TAG	SAUSA300_RS08225	SAUSA300_RS08225	0
1556	prodigal	WP_000161314.1	ROK family glucokinase	0
1556	GENBANK_LOCUS_TAG	SAUSA300_RS08230	SAUSA300_RS08230	0
1557	prodigal	WP_000087561.1	YqgQ family protein	0
1557	GENBANK_LOCUS_TAG	SAUSA300_RS08235	SAUSA300_RS08235	0
1558	prodigal	WP_001017867.1	rhomboid family protein	0
1558	GENBANK_LOCUS_TAG	SAUSA300_RS08240	SAUSA300_RS08240	0
1559	prodigal	WP_000164545.1	5-formyltetrahydrofolate cyclo-ligase	0
1559	GENBANK_LOCUS_TAG	SAUSA300_RS08245	SAUSA300_RS08245	0
1560	prodigal	WP_001265709.1	50S ribosomal protein L33 (rpmG)	0
1560	GENBANK_LOCUS_TAG	SAUSA300_RS08250	SAUSA300_RS08250	0
1561	prodigal	WP_000919754.1	peptidoglycan D,D-transpeptidase FtsI family protein	0
1561	GENBANK_LOCUS_TAG	SAUSA300_RS08255	SAUSA300_RS08255	0
1562	prodigal	WP_000863556.1	superoxide dismutase	0
1562	GENBANK_LOCUS_TAG	SAUSA300_RS08260	SAUSA300_RS08260	0
1563	prodigal	WP_001095260.1	Fur family transcriptional regulator	0
1563	GENBANK_LOCUS_TAG	SAUSA300_RS08265	SAUSA300_RS08265	0
1564	prodigal	WP_000564316.1	metal ABC transporter permease	0
1564	GENBANK_LOCUS_TAG	SAUSA300_RS08270	SAUSA300_RS08270	0
1565	prodigal	WP_001213908.1	metal ABC transporter ATP-binding protein	0
1565	GENBANK_LOCUS_TAG	SAUSA300_RS08275	SAUSA300_RS08275	0
1566	prodigal	WP_000924214.1	deoxyribonuclease IV	0
1566	GENBANK_LOCUS_TAG	SAUSA300_RS08280	SAUSA300_RS08280	0
1567	prodigal	WP_001062180.1	DEAD/DEAH box helicase	0
1567	GENBANK_LOCUS_TAG	SAUSA300_RS08285	SAUSA300_RS08285	0
1568	prodigal	WP_000683931.1	Nif3-like dinuclear metal center hexameric protein	0
1568	GENBANK_LOCUS_TAG	SAUSA300_RS08290	SAUSA300_RS08290	0
1569	prodigal	WP_000624584.1	tRNA (adenine(22)-N(1))-methyltransferase TrmK	0
1569	GENBANK_LOCUS_TAG	SAUSA300_RS08295	SAUSA300_RS08295	0
1570	prodigal	WP_001283055.1	RNA polymerase sigma factor RpoD (rpoD)	0
1570	GENBANK_LOCUS_TAG	SAUSA300_RS08300	SAUSA300_RS08300	0
1571	prodigal	WP_001217261.1	DNA primase (dnaG)	0
1571	GENBANK_LOCUS_TAG	SAUSA300_RS08305	SAUSA300_RS08305	0
1572	prodigal	WP_000411299.1	pyruvate, water dikinase regulatory protein	0
1572	GENBANK_LOCUS_TAG	SAUSA300_RS08310	SAUSA300_RS08310	0
1573	prodigal	WP_001789866.1	helix-turn-helix transcriptional regulator	0
1573	GENBANK_LOCUS_TAG	SAUSA300_RS08315	SAUSA300_RS08315	0
1574	prodigal	WP_001030080.1	glycine--tRNA ligase	0
1574	GENBANK_LOCUS_TAG	SAUSA300_RS08320	SAUSA300_RS08320	0
1575	prodigal	WP_001548963.1	DNA repair protein RecO (recO)	0
1575	GENBANK_LOCUS_TAG	SAUSA300_RS08325	SAUSA300_RS08325	0
1576	prodigal	WP_000134765.1	GTPase Era (era)	0
1576	GENBANK_LOCUS_TAG	SAUSA300_RS08330	SAUSA300_RS08330	0
1577	prodigal	WP_000121875.1	cytidine deaminase (cdd)	0
1577	GENBANK_LOCUS_TAG	SAUSA300_RS08335	SAUSA300_RS08335	0
1578	prodigal	WP_000819532.1	diacylglycerol kinase family protein	0
1578	GENBANK_LOCUS_TAG	SAUSA300_RS08340	SAUSA300_RS08340	0
1579	prodigal	WP_000494134.1	rRNA maturation RNase YbeY (ybeY)	0
1579	GENBANK_LOCUS_TAG	SAUSA300_RS08345	SAUSA300_RS08345	0
1580	prodigal	WP_001117767.1	PhoH family protein	0
1580	GENBANK_LOCUS_TAG	SAUSA300_RS08350	SAUSA300_RS08350	0
1581	prodigal	WP_000110603.1	SPOR domain-containing protein	0
1581	GENBANK_LOCUS_TAG	SAUSA300_RS08355	SAUSA300_RS08355	0
1582	prodigal	WP_000492114.1	flotillin-like protein FloA (floA)	0
1582	GENBANK_LOCUS_TAG	SAUSA300_RS08360	SAUSA300_RS08360	0
1583	prodigal	WP_001802667.1	NfeD family protein	0
1583	GENBANK_LOCUS_TAG	SAUSA300_RS08365	SAUSA300_RS08365	0
1584	prodigal	WP_000048060.1	30S ribosomal protein S21 (rpsU)	0
1584	GENBANK_LOCUS_TAG	SAUSA300_RS08370	SAUSA300_RS08370	0
1585	prodigal	WP_000108667.1	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))- methylthiotransferase MtaB (mtaB)	0
1585	GENBANK_LOCUS_TAG	SAUSA300_RS08375	SAUSA300_RS08375	0
